donor,path,symbol,line,snippet,sha256,semantic_record_ids
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/AetherComponents.kt,OutlineButton,654,fun OutlineButton(,16e40664645d9afa6d7641ed5311f39768839f31bec30b3a33cefcf6b16500e3,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/AetherComponents.kt,Note,680,"fun Note(text: String, modifier: Modifier = Modifier) {",16e40664645d9afa6d7641ed5311f39768839f31bec30b3a33cefcf6b16500e3,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,class,51,"enum class ConnectState { IDLE, WORKING, LIVE, FAILED }",3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,ConnectOrb,66,fun ConnectOrb(,3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,bloomAlpha,208,"private fun bloomAlpha(state: ConnectState, breath: Float) = when (state) {",3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,DrawScope,215,"private fun DrawScope.drawBloom(centre: Offset, radius: Float, colour: Color, alpha: Float) {",3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,DrawScope,228,private fun DrawScope.drawRipples(,3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,DrawScope,247,"private fun DrawScope.drawSweep(centre: Offset, radius: Float, f: Float, colour: Color) {",3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,Color,277,private fun Color.compositeOn(background: Color): Color = Color(,3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,class,73,enum class ConnectionProfile(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,AppSettings,95,fun AppSettings.activeProfile(): ConnectionProfile =,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,AppSettings,100,fun AppSettings.applyProfile(profile: ConnectionProfile): AppSettings =,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,AppSettings,107,fun AppSettings.endpointSummary(): String = when (endpointMode) {,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,EngineStage,114,fun EngineStage.toConnectState(): ConnectState = when (this) {,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,ScreenColumn,122,private fun ScreenColumn(content: @Composable ColumnScopeAlias.() -> Unit) {,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,HomeScreen,136,fun HomeScreen(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,AttentionTarget,324,"private enum class AttentionTarget { ROUTES, ENDPOINT, TRAFFIC }",6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,Attention,326,private data class Attention(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,homeAttention,334,"private fun homeAttention(settings: AppSettings, status: EngineStatus): Attention? {",6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,RoutesScreen,397,fun RoutesScreen(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,EndpointScreen,506,fun EndpointScreen(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,TrafficScreen,689,fun TrafficScreen(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,SettingsScreen,866,fun SettingsScreen(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,CommunityFooter,958,private fun CommunityFooter() {,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,IdentityScreen,1003,"fun IdentityScreen(settings: AppSettings, onBack: () -> Unit) {",6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,AboutScreen,1027,"fun AboutScreen(nativeVersion: String?, settings: AppSettings, onBack: () -> Unit) {",6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,class,1070,enum class LogDetail(val label: String) {,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,DiagnosticsScreen,1076,fun DiagnosticsScreen(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,CheckRow,1226,private fun CheckRow(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,deviceLine,1265,"private fun deviceLine(): String = ""${android.os.Build.MODEL}, Android ${android.os.Build.VERSION.RELEASE}""",6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,redactAddresses,1270,private fun redactAddresses(line: String): String =,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,buildReport,1273,private fun buildReport(,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/WhiteAestherApp.kt,Tab,50,"private enum class Tab(val label: String, val icon: ImageVector) {",fa5448c0be775da736a4c7e4c2ca2604191a4efcc0fcbed224d33fe58b7d63fc,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/WhiteAestherApp.kt,Destination,58,private enum class Destination(val tab: Tab) {,fa5448c0be775da736a4c7e4c2ca2604191a4efcc0fcbed224d33fe58b7d63fc,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/WhiteAestherApp.kt,WhiteAestherApp,70,fun WhiteAestherApp(,fa5448c0be775da736a4c7e4c2ca2604191a4efcc0fcbed224d33fe58b7d63fc,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/WhiteAestherApp.kt,TabBar,187,"private fun TabBar(selected: Tab, onSelect: (Tab) -> Unit) {",fa5448c0be775da736a4c7e4c2ca2604191a4efcc0fcbed224d33fe58b7d63fc,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/theme/Theme.kt,AetherColors,21,data class AetherColors(,e9b4684b36d99f047a7a8429214cbf67c276bbacba7740f0ff3b10597a2086c4,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/theme/Theme.kt,AetherColors,87,private fun AetherColors.toMaterialScheme() = if (isDark) {,e9b4684b36d99f047a7a8429214cbf67c276bbacba7740f0ff3b10597a2086c4,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/theme/Theme.kt,AetherTheme,134,object AetherTheme {,e9b4684b36d99f047a7a8429214cbf67c276bbacba7740f0ff3b10597a2086c4,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/theme/Theme.kt,WhiteAestherTheme,140,fun WhiteAestherTheme(,e9b4684b36d99f047a7a8429214cbf67c276bbacba7740f0ff3b10597a2086c4,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/theme/Type.kt,AetherType,29,object AetherType {,e1cb261e13e45e46c1c1e46d9997c96209f36f6bac0ba2f3c8a0dc4bf305e368,PR223-R01;PR223-S014
whiteaesther_mobile,app/src/test/java/com/whitedns/whiteaesther/data/AppSettingsTest.kt,AppSettingsTest,8,class AppSettingsTest {,19a1fe8a5d0f1f0d3d80ca8d6ac16382944e05c30118b34a3ca062de6dbfac9e,PR223-R01
whiteaesther_mobile,app/src/test/java/com/whitedns/whiteaesther/data/AppSettingsTest.kt,defaultsToWholeDeviceValidatedDualStack,10,fun defaultsToWholeDeviceValidatedDualStack() {,19a1fe8a5d0f1f0d3d80ca8d6ac16382944e05c30118b34a3ca062de6dbfac9e,PR223-R01
whiteaesther_mobile,app/src/test/java/com/whitedns/whiteaesther/data/AppSettingsTest.kt,everyModeHasStableWireName,22,fun everyModeHasStableWireName() {,19a1fe8a5d0f1f0d3d80ca8d6ac16382944e05c30118b34a3ca062de6dbfac9e,PR223-R01
whiteaesther_mobile,app/src/test/java/com/whitedns/whiteaesther/data/AppSettingsTest.kt,endpointParserAcceptsNumericAddressesOnly,27,fun endpointParserAcceptsNumericAddressesOnly() {,19a1fe8a5d0f1f0d3d80ca8d6ac16382944e05c30118b34a3ca062de6dbfac9e,PR223-R01
whiteaesther_mobile,app/src/test/java/com/whitedns/whiteaesther/data/AppSettingsTest.kt,customModeRequiresValidEndpoint,36,fun customModeRequiresValidEndpoint() {,19a1fe8a5d0f1f0d3d80ca8d6ac16382944e05c30118b34a3ca062de6dbfac9e,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,team_registration_body,42,"fn team_registration_body(public_key: String, model: &str, locale: &str) -> TeamRegistration {",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,install_id,43,let install_id = crate::zerotrust::generate_install_id();,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,fcm_token,44,let fcm_token = crate::zerotrust::generate_fcm_token(&install_id);,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,generate_masque_keypair,160,pub fn generate_masque_keypair() -> Result<MasqueKeyPair> {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,group,161,let group = EcGroup::from_curve_name(Nid::X9_62_PRIME256V1),d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,ec,163,let ec = EcKey::generate(&group).map_err(|e| AetherError::Tls(e.to_string()))?;,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,pkey,164,let pkey = PKey::from_ec_key(ec).map_err(|e| AetherError::Tls(e.to_string()))?;,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,key_pem,166,let key_pem = pkey,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,spki_der,169,let spki_der = pkey,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,serial,178,let serial = BigNum::from_u32(0),d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,name,185,let name = X509NameBuilder::new(),d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,not_before,195,let not_before = Asn1Time::days_from_now(0).map_err(|e| AetherError::Tls(e.to_string()))?;,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,not_after,196,let not_after = Asn1Time::days_from_now(MASQUE_CERT_LIFETIME_DAYS),d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,cert_pem,212,let cert_pem = builder,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,http_client,224,fn http_client() -> Result<reqwest::Client> {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,backoff_delay,237,fn backoff_delay(attempt: u32) -> std::time::Duration {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,exponential,238,let exponential = API_BACKOFF_BASE_MS.saturating_mul(1u64 << attempt.min(5));,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,capped,239,let capped = exponential.min(API_BACKOFF_CAP_MS);,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,jitter,240,let jitter = rand::thread_rng().next_u32() as u64 % (capped / 3 + 1);,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,retry_after,244,fn retry_after(headers: &reqwest::header::HeaderMap) -> Option<std::time::Duration> {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,raw,245,let raw = headers.get(reqwest::header::RETRY_AFTER)?.to_str().ok()?;,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,seconds,246,let seconds = raw.trim().parse::<u64>().ok()?;,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,worth_retrying,252,fn worth_retrying(status: reqwest::StatusCode) -> bool {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,api_host,258,fn api_host() -> &'static str {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,front_headers,267,"fn front_headers(bearer: Option<&str>, jwt: Option<&str>) -> Vec<(String, String)> {",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,fallback_call,289,async fn fallback_call(,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,request,302,let request = apifront::ApiRequest {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,response,310,let response = apifront::fetch(&request).await?;,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,describe_status,332,"fn describe_status(status: u16, body: &str) -> String {",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,describe_rejection,339,"fn describe_rejection(status: reqwest::StatusCode, body: &str) -> String {",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,detail,340,let detail = extract_api_error(body).unwrap_or_else(|| {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,trimmed,341,let trimmed = body.trim();,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,hint,351,let hint = match status.as_u16() {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,extract_api_error,366,fn extract_api_error(body: &str) -> Option<String> {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,errors,368,"let errors = value.get(""errors"")?.as_array()?;",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,message,372,let message = entry,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,code,376,"let code = entry.get(""code"").and_then(|value| value.as_i64());",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,send_with_retry,391,"async fn send_with_retry<F>(label: &str, build: F) -> Result<AccountData>",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,wait,399,let wait = backoff_delay(attempt - 1);,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,response,409,let response = match build()?.send().await {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,status,417,let status = response.status();,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,cooldown,418,let cooldown = retry_after(response.headers());,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,body,419,let body = response,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,base_headers,447,fn base_headers() -> reqwest::header::HeaderMap {,d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
whiteaesther_mobile,native/aether/aether/src/account.rs,generate_x25519_keypair,462,"fn generate_x25519_keypair() -> ([u8; 32], String) {",d8ed54651cc2963251186571bec98ee695bea8b5d1625f2ee3f44769f324daf7,PR223-R01
