wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
tor-wave-14,PR97-M0534,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/update,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/update/update.go,e20304dc5e7fcefd2b42b972ab2907e48d43d79923aab1f0c9d34ad9da54cc50,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0535,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/util,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/util/util.go,4a2243b2caa279b2adb657764d6348080f9dd4a7114f8025e11b0c0fd0e31bdf,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0536,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/version,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/cmd/kubebuilder/version/version.go,feef708f542ad7eb7a0dd0cb422be4549dbf0202de68150b109d65c233ec9ac1,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0537,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/README.md,b653818350192e2f795afb35084e66f7be4f1e1cdd9bf65c0bb3b662dfe56ca4,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0538,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/Dockerfile,ebffea9e6df9830c25f4957b19f393a77de89c5526d5a0a0cf3a4b0c3659b208,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0539,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/basics,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/basics/controller_watches.md,ee27c399fe4382ab216b00d2aba6940b65abdb31cf2c6ea09d77f2d5e2e054d1,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0540,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/beyond_basics,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/beyond_basics/boilerplate.md,3feb6d0371a4a7eb348e3733fbcfabb4ed4fad53339299e6ad1cc681403da1da,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0541,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/getting_started,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/getting_started/hello_world.md,4a10c573b9a269bd52720b34ee6fd66d6971ffc3ed792688bc08ed432854dc10,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0542,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/.bin,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/.bin/acorn,07383dcc2cf3af08ecc4706d34ddebb25b8bdff1d6c849b85c012a43dbff01e1,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0543,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab/CHANGELOG.md,1f6b43038d242bfedb5a350960f902719dcb5459e49aa54669c954b50ef42b45,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
tor-wave-14,PR97-M0544,n/a,CG-PR97-ACCOUNT-tor-controller-master,tor-controller-master,surface accountability,complete bounded donor surface group: vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab/lib,bounded direct-directory/chunk group,evidence/accountability,accountability bundle; semantic values split into fine records,vendor/github.com/kubernetes-sigs/kubebuilder/docs/book/node_modules/abab/lib/atob.js,062443c36f6dfe25efce047c929f23828fae064f0172a6cae3b1ba01c5e9eccc,n/a,evidence classification,custom:surface-group-accountability,reference-only,Every file/link in this bounded group is SHA-256-accounted and classified; vendored/generated content remains accountable without being credited as donor-owned semantics.,n/a,n/a,all descendant file/link surfaces remain hash-accounted and eligible for narrower semantic extraction,module accounting never substitutes for independently decidable semantic records,n/a,n/a,n/a,Apache-2.0 top-level; large vendored dependency tree; primary-source concepts only; vendored code not reused,low,n/a,high,reviewed
